237,580,195,235,72
238,580,189,233,53
239,580,189,233,53
240,580,189,233,53
241,580,189,233,53
242,580,189,233,53
243,580,189,233,53
244,580,189,233,53
245,580,189,233,53
246,580,195,235,72
233,581,195,235,72
234,581,189,233,53
235,581,189,233,53
236,581,188,232,51
237,581,182,230,32
238,581,181,230,29
239,581,181,230,29
240,581,181,230,29
241,581,181,230,29
242,581,181,230,29
243,581,181,230,29
244,581,181,230,29
245,581,181,230,29
246,581,182,230,32
247,581,188,232,51
248,581,189,233,53
249,581,189,233,53
250,581,195,235,72
230,582,195,235,72
231,582,189,233,53
232,582,188,232,51
233,582,182,230,32
234,582,181,230,29
235,582,181,230,29
236,582,181,230,29
237,582,181,230,29
238,582,181,230,29
239,582,181,230,29
240,582,181,230,29
241,582,181,230,29
242,582,181,230,29
243,582,181,230,29
244,582,181,230,29
245,582,181,230,29
246,582,181,230,29
247,582,181,230,29
248,582,181,230,29
249,582,181,230,29
250,582,182,230,32
251,582,188,232,51
252,582,189,233,53
253,582,195,235,72
228,583,195,235,72
229,583,188,232,51
230,583,182,230,32
231,583,181,230,29
232,583,181,230,29
233,583,181,230,29
234,583,181,230,29
235,583,181,230,29
236,583,181,230,29
237,583,181,230,29
238,583,181,230,29
239,583,181,230,29
240,583,181,230,29
241,583,181,230,29
242,583,181,230,29
243,583,181,230,29
244,583,181,230,29
245,583,181,230,29
246,583,181,230,29
247,583,181,230,29
248,583,181,230,29
249,583,181,230,29
250,583,181,230,29
251,583,181,230,29
252,583,181,230,29
253,583,182,230,32
254,583,188,232,51
255,583,195,235,72
226,584,195,235,72
227,584,188,232,51
228,584,182,230,32
229,584,181,230,29
230,584,181,230,29
231,584,181,230,29
232,584,181,230,29
233,584,181,230,29
234,584,181,230,29
235,584,181,230,29
236,584,181,230,29
237,584,181,230,29
238,584,181,230,29
239,584,181,230,29
240,584,181,230,29
241,584,181,230,29
242,584,181,230,29
243,584,181,230,29
244,584,181,230,29
245,584,181,230,29
246,584,181,230,29
247,584,181,230,29
248,584,181,230,29
249,584,181,230,29
250,584,181,230,29
251,584,181,230,29
252,584,181,230,29
253,584,181,230,29
254,584,181,230,29
255,584,182,230,32
256,584,188,232,51
257,584,195,235,72
225,585,194,234,69
226,585,182,230,32
227,585,181,230,29
228,585,181,230,29
229,585,181,230,29
230,585,181,230,29
231,585,181,230,29
232,585,181,230,29
233,585,181,230,29
234,585,181,230,29
235,585,181,230,29
236,585,181,230,29
237,585,181,230,29
238,585,181,230,29
239,585,181,230,29
240,585,181,230,29
241,585,181,230,29
242,585,181,230,29
243,585,181,230,29
244,585,181,230,29
245,585,181,230,29
246,585,181,230,29
247,585,181,230,29
248,585,181,230,29
249,585,181,230,29
250,585,181,230,29
251,585,181,230,29
252,585,181,230,29
253,585,181,230,29
254,585,181,230,29
255,585,181,230,29
256,585,181,230,29
257,585,182,230,32
258,585,194,234,69
223,586,195,235,72
224,586,188,232,51
225,586,182,230,32
226,586,181,230,29
227,586,181,230,29
228,586,181,230,29
229,586,181,230,29
230,586,181,230,29
231,586,181,230,29
232,586,181,230,29
233,586,181,230,29
234,586,181,230,29
235,586,181,230,29
236,586,181,230,29
237,586,181,230,29
238,586,181,230,29
239,586,181,230,29
240,586,181,230,29
241,586,181,230,29
242,586,181,230,29
243,586,181,230,29
244,586,181,230,29
245,586,181,230,29
246,586,181,230,29
247,586,181,230,29
248,586,181,230,29
249,586,181,230,29
250,586,181,230,29
251,586,181,230,29
252,586,181,230,29
253,586,181,230,29
254,586,181,230,29
255,586,181,230,29
256,586,181,230,29
257,586,181,230,29
258,586,182,230,32
259,586,188,232,51
260,586,195,235,72
222,587,194,234,69
223,587,182,230,32
224,587,181,230,29
225,587,181,230,29
226,587,181,230,29
227,587,181,230,29
228,587,181,230,29
229,587,181,230,29
230,587,181,230,29
231,587,181,230,29
232,587,181,230,29
233,587,181,230,29
234,587,181,230,29
235,587,181,230,29
236,587,181,230,29
237,587,181,230,29
238,587,181,230,29
239,587,181,230,29
240,587,181,230,29
241,587,181,230,29
242,587,181,230,29
243,587,181,230,29
244,587,181,230,29
245,587,181,230,29
246,587,181,230,29
247,587,181,230,29
248,587,181,230,29
249,587,181,230,29
250,587,181,230,29
251,587,181,230,29
252,587,181,230,29
253,587,181,230,29
254,587,181,230,29
255,587,181,230,29
256,587,181,230,29
257,587,181,230,29
258,587,181,230,29
259,587,181,230,29
260,587,182,230,32
261,587,188,232,51
262,587,195,235,72
221,588,194,234,69
222,588,182,230,32
223,588,181,230,29
224,588,181,230,29
225,588,181,230,29
226,588,181,230,29
227,588,181,230,29
228,588,181,230,29
229,588,181,230,29
230,588,181,230,29
231,588,181,230,29
232,588,181,230,29
233,588,181,230,29
234,588,181,230,29
235,588,181,230,29
236,588,181,230,29
237,588,181,230,29
238,588,181,230,29
239,588,181,230,29
240,588,181,230,29
241,588,181,230,29
242,588,181,230,29
243,588,181,230,29
244,588,181,230,29
245,588,181,230,29
246,588,181,230,29
247,588,181,230,29
248,588,181,230,29
249,588,181,230,29
250,588,181,230,29
251,588,181,230,29
252,588,181,230,29
253,588,181,230,29
254,588,181,230,29
255,588,181,230,29
256,588,181,230,29
257,588,181,230,29
258,588,181,230,29
259,588,181,230,29
260,588,181,230,29
261,588,181,230,29
262,588,182,230,32
263,588,194,234,69
220,589,194,234,69
221,589,182,230,32
222,589,181,230,29
223,589,181,230,29
224,589,181,230,29
225,589,181,230,29
226,589,181,230,29
227,589,181,230,29
228,589,181,230,29
229,589,181,230,29
230,589,181,230,29
231,589,181,230,29
232,589,181,230,29
233,589,181,230,29
234,589,181,230,29
235,589,181,230,29
236,589,181,230,29
237,589,181,230,29
238,589,181,230,29
239,589,181,230,29
240,589,181,230,29
241,589,181,230,29
242,589,181,230,29
243,589,181,230,29
244,589,181,230,29
245,589,181,230,29
246,589,181,230,29
247,589,181,230,29
248,589,181,230,29
249,589,181,230,29
250,589,181,230,29
251,589,181,230,29
252,589,181,230,29
253,589,181,230,29
254,589,181,230,29
255,589,181,230,29
256,589,181,230,29
257,589,181,230,29
258,589,181,230,29
259,589,181,230,29
260,589,181,230,29
261,589,181,230,29
262,589,181,230,29
263,589,182,230,32
264,589,194,234,69
218,590,195,235,72
219,590,188,232,51
