511,484,195,235,72
512,484,189,233,53
513,484,195,235,72
510,485,195,235,72
511,485,182,230,32
512,485,181,230,29
513,485,182,230,32
514,485,194,234,69
510,486,189,233,53
511,486,181,230,29
512,486,181,230,29
513,486,181,230,29
514,486,182,230,32
515,486,194,234,69
510,487,195,235,72
511,487,182,230,32
512,487,181,230,29
513,487,181,230,29
514,487,181,230,29
515,487,182,230,32
516,487,194,234,69
511,488,194,234,69
512,488,182,230,32
513,488,181,230,29
514,488,181,230,29
515,488,181,230,29
516,488,182,230,32
517,488,194,234,69
512,489,194,234,69
513,489,182,230,32
514,489,181,230,29
515,489,181,230,29
516,489,181,230,29
517,489,182,230,32
518,489,194,234,69
513,490,194,234,69
514,490,182,230,32
515,490,181,230,29
516,490,181,230,29
517,490,181,230,29
518,490,182,230,32
519,490,188,232,51
520,490,195,235,72
514,491,194,234,69
515,491,182,230,32
516,491,181,230,29
517,491,181,230,29
518,491,181,230,29
519,491,181,230,29
520,491,182,230,32
521,491,194,234,69
515,492,195,235,72
516,492,188,232,51
517,492,182,230,32
518,492,181,230,29
519,492,181,230,29
520,492,181,230,29
521,492,182,230,32
522,492,194,234,69
517,493,194,234,69
518,493,182,230,32
519,493,181,230,29
520,493,181,230,29
521,493,181,230,29
522,493,182,230,32
523,493,194,234,69
518,494,194,234,69
519,494,182,230,32
520,494,181,230,29
521,494,181,230,29
522,494,181,230,29
523,494,182,230,32
524,494,194,234,69
519,495,194,234,69
520,495,182,230,32
521,495,181,230,29
522,495,181,230,29
523,495,181,230,29
524,495,182,230,32
525,495,194,234,69
520,496,194,234,69
521,496,182,230,32
522,496,181,230,29
523,496,181,230,29
524,496,181,230,29
525,496,182,230,32
526,496,194,234,69
521,497,194,234,69
522,497,182,230,32
523,497,181,230,29
524,497,181,230,29
525,497,181,230,29
526,497,182,230,32
527,497,194,234,69
522,498,194,234,69
523,498,182,230,32
524,498,181,230,29
525,498,181,230,29
526,498,181,230,29
527,498,182,230,32
528,498,194,234,69
523,499,194,234,69
524,499,182,230,32
525,499,181,230,29
526,499,181,230,29
527,499,181,230,29
528,499,182,230,32
529,499,188,232,51
530,499,195,235,72
524,500,194,234,69
525,500,182,230,32
526,500,181,230,29
527,500,181,230,29
528,500,181,230,29
529,500,181,230,29
530,500,182,230,32
531,500,194,234,69
525,501,194,234,69
526,501,182,230,32
527,501,181,230,29
528,501,181,230,29
529,501,181,230,29
530,501,181,230,29
531,501,182,230,32
532,501,194,234,69
526,502,195,235,72
527,502,188,232,51
528,502,182,230,32
529,502,181,230,29
530,502,181,230,29
531,502,181,230,29
532,502,182,230,32
533,502,194,234,69
528,503,194,234,69
529,503,182,230,32
530,503,181,230,29
531,503,181,230,29
532,503,181,230,29
533,503,182,230,32
534,503,194,234,69
529,504,194,234,69
530,504,182,230,32
531,504,181,230,29
532,504,181,230,29
533,504,181,230,29
534,504,182,230,32
535,504,194,234,69
530,505,194,234,69
531,505,182,230,32
532,505,181,230,29
533,505,181,230,29
534,505,181,230,29
535,505,182,230,32
536,505,188,232,51
537,505,195,235,72
531,506,194,234,69
532,506,182,230,32
533,506,181,230,29
534,506,181,230,29
535,506,181,230,29
536,506,181,230,29
537,506,182,230,32
538,506,194,234,69
532,507,194,234,69
533,507,182,230,32
534,507,181,230,29
535,507,181,230,29
536,507,181,230,29
537,507,181,230,29
538,507,182,230,32
539,507,194,234,69
533,508,194,234,69
534,508,182,230,32
535,508,181,230,29
536,508,181,230,29
537,508,181,230,29
538,508,181,230,29
539,508,182,230,32
540,508,194,234,69
661,508,195,235,72
662,508,189,233,53
663,508,189,233,53
664,508,189,233,53
665,508,195,235,72
534,509,195,235,72
535,509,188,232,51
536,509,182,230,32
537,509,181,230,29
538,509,181,230,29
539,509,181,230,29
540,509,182,230,32
541,509,194,234,69
655,509,195,235,72
656,509,189,233,53
657,509,189,233,53
658,509,189,233,53
659,509,189,233,53
660,509,188,232,51
661,509,182,230,32
662,509,181,230,29
663,509,181,230,29
664,509,181,230,29
665,509,182,230,32
666,509,195,235,72
536,510,194,234,69
537,510,182,230,32
538,510,181,230,29
539,510,181,230,29
540,510,181,230,29
541,510,182,230,32
542,510,188,232,51
543,510,195,235,72
650,510,195,235,72
651,510,189,233,53
652,510,189,233,53
653,510,189,233,53
654,510,188,232,51
655,510,182,230,32
656,510,181,230,29
657,510,181,230,29
658,510,181,230,29
659,510,181,230,29
660,510,181,230,29
661,510,181,230,29
