477,88,124,113,107
478,88,100,89,84
479,88,68,57,52
480,88,42,31,27
481,88,55,44,40
482,88,108,97,93
476,89,130,119,113
477,89,102,91,87
478,89,90,79,75
479,89,73,62,58
480,89,54,43,39
481,89,52,41,37
482,89,81,70,66
483,89,119,108,104
476,90,117,107,99
477,90,82,71,64
478,90,71,60,55
479,90,65,54,50
480,90,55,44,40
481,90,52,41,37
482,90,71,60,56
483,90,108,97,93
476,91,116,105,98
477,91,84,73,68
478,91,70,59,54
479,91,65,54,50
480,91,62,51,47
481,91,57,46,42
482,91,58,47,43
483,91,88,77,74
484,91,133,122,118
476,92,127,117,109
477,92,108,98,92
478,92,84,73,69
479,92,73,62,58
480,92,74,63,59
481,92,70,59,55
482,92,59,48,44
483,92,76,65,61
484,92,117,106,102
477,93,109,98,93
478,93,71,60,56
479,93,52,41,37
480,93,55,44,40
481,93,62,51,47
482,93,52,41,37
483,93,61,50,47
484,93,97,86,81
477,94,116,105,99
478,94,78,67,62
479,94,55,44,39
480,94,55,44,40
481,94,65,54,50
482,94,61,50,46
483,94,65,54,50
484,94,90,79,75
485,94,134,123,117
477,95,118,107,102
478,95,88,77,73
479,95,66,55,51
480,95,58,47,43
481,95,62,51,47
482,95,60,49,45
483,95,58,47,44
484,95,74,63,58
485,95,111,100,94
477,96,117,107,100
478,96,96,85,81
479,96,76,65,61
480,96,61,50,46
481,96,58,47,43
482,96,58,47,43
483,96,56,45,41
484,96,64,53,49
485,96,95,84,78
478,97,115,104,99
479,97,81,70,66
480,97,54,43,39
481,97,52,41,37
482,97,65,54,50
483,97,67,56,52
484,97,68,57,53
485,97,87,76,70
486,97,128,117,111
478,98,125,114,110
479,98,92,81,77
480,98,64,53,49
481,98,58,47,43
482,98,66,55,51
483,98,64,53,49
484,98,61,50,46
485,98,76,65,59
486,98,113,102,96
478,99,132,121,117
479,99,102,91,87
480,99,75,64,60
481,99,65,54,50
482,99,66,55,51
483,99,59,48,44
484,99,55,44,39
485,99,65,54,48
486,99,95,84,78
487,99,132,121,113
479,100,107,96,92
480,100,79,68,64
481,100,65,54,50
482,100,62,51,47
483,100,57,46,42
484,100,55,44,39
485,100,62,51,45
486,100,82,72,65
487,100,121,110,103
479,101,112,101,97
480,101,82,71,67
481,101,64,53,49
482,101,58,47,43
483,101,56,45,41
484,101,57,46,41
485,101,62,51,44
486,101,72,61,54
487,101,109,99,91
479,102,121,110,106
480,102,89,78,74
481,102,66,55,51
482,102,56,45,41
483,102,55,44,40
484,102,58,47,42
485,102,59,48,43
486,102,60,49,43
487,102,93,83,75
488,102,135,125,116
479,103,132,121,117
480,103,101,90,86
481,103,73,62,58
482,103,57,46,43
483,103,55,44,40
484,103,58,47,43
485,103,58,47,41
486,103,53,42,36
487,103,77,66,58
488,103,117,107,98
480,104,110,99,95
481,104,81,70,66
482,104,61,50,46
483,104,55,44,41
484,104,59,48,43
485,104,59,48,42
486,104,51,41,34
487,104,66,55,47
488,104,102,91,82
480,105,114,103,99
481,105,90,79,75
482,105,68,57,53
483,105,56,45,41
484,105,55,44,40
485,105,61,50,44
486,105,55,44,38
487,105,57,46,39
488,105,81,71,62
489,105,126,116,107
480,106,119,108,104
481,106,94,83,79
482,106,71,60,56
483,106,56,45,41
484,106,54,43,39
485,106,60,49,44
486,106,56,45,39
487,106,54,44,36
488,106,72,62,53
489,106,112,102,93
480,107,127,116,112
481,107,101,90,86
482,107,75,64,60
483,107,58,47,43
484,107,54,43,38
485,107,60,49,43
486,107,58,47,41
487,107,54,43,35
488,107,64,54,45
489,107,96,86,77
481,108,112,101,97
482,108,83,72,68
483,108,61,50,47
484,108,54,43,39
485,108,59,48,42
486,108,60,49,43
487,108,53,43,35
488,108,57,47,38
489,108,82,72,63
490,108,127,117,108
481,109,123,112,108
482,109,94,83,79
483,109,69,58,54
484,109,57,46,42
485,109,59,48,42
486,109,58,48,41
487,109,55,44,37
488,109,55,45,36
489,109,73,63,54
490,109,116,106,97
481,110,133,122,118
482,110,106,95,91
483,110,78,67,63
484,110,61,50,46
485,110,58,47,41
486,110,57,46,40
487,110,57,47,39
488,110,55,46,36
489,110,65,55,46
490,110,103,93,84
482,111,116,105,101
483,111,87,76,72
484,111,65,54,50
485,111,57,46,41
486,111,55,44,38
487,111,60,49,41
488,111,56,46,37
489,111,57,47,39
490,111,90,80,71
491,111,126,116,107
482,112,124,113,109
483,112,93,82,78
484,112,69,58,54
485,112,58,47,42
486,112,53,43,37
487,112,61,51,44
488,112,57,46,40
489,112,51,41,35
490,112,78,67,61
491,112,113,103,96
482,113,133,124,119
483,113,102,93,89
484,113,75,66,61
485,113,58,48,44
486,113,50,41,36
487,113,63,54,49
488,113,61,51,47
489,113,46,37,32
490,113,56,47,41
491,113,91,82,76
492,113,132,123,116
483,114,111,103,98
484,114,82,73,69
485,114,58,48,46
486,114,51,41,38
487,114,60,50,47
488,114,61,51,49
489,114,51,41,39
490,114,52,42,38
491,114,82,73,67
492,114,123,114,107
483,115,125,116,111
484,115,96,86,82
485,115,64,54,52
486,115,54,44,42
487,115,55,45,43
488,115,58,48,46
489,115,58,48,45
490,115,48,39,35
491,115,70,61,56
492,115,108,99,93
484,116,110,100,96
485,116,75,65,63
486,116,61,51,49
487,116,50,40,38
488,116,55,45,43
489,116,62,52,50
